Peak_Heat_Release_Rate,time_to_peak_heat_release_rate,total_heat_released,net_heat_of_combustion_per_mass_fuel,net_heat_of_combustion_per_mass_o2,co_yield,soot_yield,test_duration,fuel_type
395.3897225,2.706187878,28.20251778,16.12,13.61,0.02748452821,0.0001255032485,6.930980723,0
2546.981282,2.59998271,685.4172957,16.12,13.61,0.04217691264,0.004426415364,30.18712757,0
65.53231249,0.7376868825,16.82961437,16.12,13.61,0.03785458635,0.001909714816,22.9554118,0
3081.09233,2.47651334,1250.155776,16.12,13.61,0.02673298819,0.002157793236,41.67450307,0
2023.24325,3.028679503,520.1195763,16.12,13.61,0.03799180678,0.002098078877,36.70832955,0
459.2108011,1.272894752,31.80246723,16.12,13.61,0.03712078958,0.000275231477,10.17764927,0
924.9564368,4.540424706,527.6401762,16.12,13.40723827,0.02421189221,0.0008956538875,35.78151362,0
3940.310195,5.318461405,1786.328504,16.12,13.61,0.02106846305,0.001887170229,54.51192935,0
459.647805,1.527037767,31.24365402,16.12,13.61,0.0355069865,0.0002604349318,9.740380007,0
1.98567943,7.801389116,0.8033032143,16.12,13.61,0.06111482735,0.00109250774,16.97200059,0
3203.79187,6.934254861,712.0458943,16.12,13.1,0.03103861446,0.005462746894,13.4365553,0
131.4744286,2.058518837,17.71374584,16.12,13.61,0.0391566189,0.001265196299,13.67814954,0
913.3847462,5.278205455,555.6016913,16.12,13.33386153,0.02237315664,0.002410178408,30.57375097,0
139.2474257,2.175901841,23.00994312,16.12,13.61,0.04226878973,0.001788952242,17.18001769,0
1979.499587,4.42029599,1051.256327,16.12,13.61,0.02673256856,0.002006301159,41.53787939,0
935.8156987,3.845859373,500.5565894,16.12,13.52077299,0.02965646288,0.0006889082647,40.5047063,0
1418.196915,24.70288144,2569.400703,16.12,13.61,0.02123756064,0.001560723968,79.81336142,0
66.35986821,4.011005313,2.223828595,50,12.54,0.04778847242,0.000245464039,5.349603257,1
100.7078305,6.619498942,2.931140752,50,12.54,0.05266359736,0.000335127486,7.711207363,1
111.409828,5.673155179,4.145065026,50,12.54,0.08739623205,0.0004579585752,6.961408034,1
114.0321741,4.371050011,3.556412425,50,12.54,0.1004094096,0.000903014549,5.584208342,1
137.8045434,6.596873011,3.834584968,50,12.55875018,0.05443985831,0.0004594512774,7.589321017,1
71.2756663,4.022654775,2.110658765,50,12.54,0.03610633421,0.001522922031,5.318141542,1
276.0531044,5.715678629,5.247493389,50,12.54,0.1185431835,0.002317784367,6.82646581,1
68.8751273,4.02,2.188144167,50,12.54,0.03695246274,3.49E-05,5.070435607,1
110.1440219,7.34318078,3.688338893,50,12.54,0.05795842235,0.001762952968,8.619607356,1
497.6751056,5.673886773,7.258120669,50,12.54,0.06567507203,0.0001988806295,6.98704409,1
111.6550124,5.262976452,4.036866255,50,12.54,0.09065048208,0.0006390176058,6.546075667,1
393.8244552,4.092641238,7.253453858,50,12.54,0.08914078922,0.0007660924785,5.361223739,1
519.2290475,6.56545085,7.461370871,50,12.54,0.06800591538,0.0001185949717,7.772874651,1
385.4406575,7.046325388,5.600692948,50,12.54,0.07791478158,0.0001326577638,8.217897353,1
391.6859642,4.592540189,6.849657489,50,12.54,0.07961916081,0.0005697409012,5.813090679,1
95.67537675,4.379131975,2.643255531,50,12.54,0.07698742327,0.001127860558,5.598327784,1
406.5979181,8.07912046,5.954156734,50,12.54,0.07358483974,0.0007002624955,9.397801773,1
72.34238973,6.483931807,2.058528276,50,12.54,0.0765153062,0.0001735476599,7.600684256,1
389.5765328,5.452622613,6.124717552,50,12.54,0.06560677504,0.0002189250592,6.602622613,1
105.7177958,4.604448954,3.089376702,50,12.54,0.08747282345,0.002706809524,5.771768654,1
439.6827436,7.23090256,5.747023913,50,12.54,0.07775519982,0.0002027395703,8.372975338,1
398.5946485,5.716962836,6.600523689,50,12.54,0.07927397819,0.0002579304455,6.797699118,1
83.59867804,6.016733457,2.718627949,50,12.54,0.06714846039,0.004191218675,7.168495738,1
109.7114624,6.730286016,3.699666147,50,12.54,0.08028645431,0.0003279057667,8.097638417,1
108.7775963,7.569388745,3.202735038,50,12.54,0.06152600026,0.003962284208,8.931360633,1
70.50160262,4.02,2.101007104,50,12.54,0.02772732308,0.0005245323423,5.188121609,1
112.7285668,4.281066978,3.525690728,50,12.54,0.09986255737,0.001151908238,5.531435877,1
99.35726146,6.497182478,3.056539921,50,12.54,0.0600180274,0.0002742834518,7.617305946,1
278.0874561,6.895214025,4.522321386,50,12.54,0.120128039,0.0001836802282,7.995297995,1
446.5961106,6.012241435,7.07796296,50,12.54,0.0597747386,0.001572595264,7.293132246,1
61.84322242,5.060725926,2.140447989,50,12.54,0.05658419964,0.0139844577,6.41036286,1
410.8775129,7.992651447,5.780381142,50,12.54,0.0843816598,0.004595727126,9.165449012,1
266.1003318,4.740549769,5.056995347,50,12.54,0.1098746629,0.002848610826,5.852188213,1
534.0176773,5.667317879,7.998132417,50,12.54,0.06797831524,0.001447633573,6.917379503,1
390.8659411,4.936210351,6.556485089,50,12.54,0.07393955428,0.0004238946423,6.128484183,1
440.359592,6.171694824,6.302189143,50,12.54,0.07306322661,0.0009366888848,7.327848132,1
70.81445172,4.039126724,2.189015827,50,12.54,0.04338792392,0.000674574231,5.327292625,1
91.46513744,6.297370648,2.420099488,50,12.54,0.08279647431,0.009218386531,7.615289723,1
114.375536,5.213618627,3.463624119,50,12.54,0.09572783362,0.0005942782215,6.405100498,1
104.6264068,4.597100923,3.320785418,50,12.54,0.07423701725,0.006051375365,5.617431944,1
129.3685298,4.135795059,4.757162942,50,12.54,0.1265800799,0.001843536579,5.308686899,1
498.747473,8.169137196,6.109971114,50,12.54,0.06863168834,4.46E-05,9.500719003,1
262.9527078,6.696210683,5.109605683,50,12.54,0.07893495701,0.00146549887,7.850704344,1
92.8946449,5.440484461,2.814059068,50,12.54,0.0880509921,0.008474981849,6.593925452,1
550.6934141,6.155956227,7.436782351,50,12.54,0.06439316806,0.0002963968918,7.34694041,1
262.198449,5.209311903,5.191817593,50,12.54,0.1039817607,0.001796719689,6.33219058,1
279.9615736,7.148622949,4.054978817,50,12.54,0.1181764807,0.0004782763597,7.66570495,1
97.09548938,6.157544628,3.26255401,50,12.54,0.07628683971,0.0001881038144,7.337290437,1
507.4840018,5.741368686,7.928213234,50,12.54,0.06310069345,0.0001368575149,7.059473905,1
99.35768743,7.155228283,3.164675391,50,12.54,0.06544460015,0.0003044291961,8.476428111,1
65.43462591,4.007271792,2.338724979,50,12.54,0.04512070876,0.000231180171,5.157581215,1
108.8290845,7.399479866,3.415340775,50,12.54,0.07485234806,0.001875266016,8.807672919,1
285.2384611,5.474857585,5.316722603,50,12.54,0.109554767,0.0004706241634,6.662667011,1
101.5060368,5.566306763,2.910212489,50,12.54,0.07850507002,0.001054812073,6.720593063,1
228.9972412,4.974221452,4.989248516,50,12.54,0.1082984539,0.0004902465124,6.145090174,1
107.1519146,4.45,3.489450735,50,12.54,0.07853018779,0.004255195421,5.511557438,1
117.6486558,4.67,3.840034,50,12.54,0.1055901057,0.003123868713,5.858518371,1
62.10302037,6.100548806,2.406901594,50,12.54,0.08325399062,0.00297564341,7.316917599,1
129.9327158,3.957098122,4.966886209,50,12.54,0.1270426058,0.002150499396,5.106575072,1
122.10102,12.78523887,74.60077304,50,12.54,0.1756207147,0.005293740077,14.74397461,2
540.8708295,24.14669254,385.886137,41.92327658,12.54,0.03268762004,0.01230159099,28.51248486,2
117.7306625,13.87688727,81.55623911,50,12.54,0.1830081115,0.003443161189,16.87858905,2
533.3306734,20.19273286,408.3505737,44.92169172,12.54,0.0005772938093,0.0001663786573,25.22615824,2
615.6400769,19.04185418,417.1111389,45.06247874,12.54,0.06851241849,0.0101004449,21.24527195,2
323.1642476,17.73590817,197.1851272,50,12.54,0.0008597494329,0.0003625970151,21.21520273,2
118.866563,13.23695283,77.20469437,50,12.54,0.1797720128,0.004310339618,15.61245766,2
270.5719174,11.59800429,145.2341026,50,12.54,0.107698651,0.002272234699,13.04121008,2
532.4465809,20.97014851,381.1111728,50,12.54,0.0005434174751,0.0003414449934,22.39133853,2
419.8190006,17.75364779,306.6912372,50,12.54,0.08882087209,0.007302423376,19.92696397,2
5125.056739,22.93271822,4184.017266,50,12.54,0.0002771102211,2.27E-05,24.53908698,2
282.5845509,16.91751618,167.2265336,50,12.54,0.08722356695,0.01291273511,18.24157887,2
132.8584694,11.0911697,64.8548551,50,12.54,0.1625332844,0.008971366478,11.60330507,2
887.8023616,32.78280303,1010.494356,50,12.54,0.004747236349,0.0001857804342,37.43590669,2
108.409563,11.45419734,61.39157303,50,12.54,0.207056611,0.009554869318,13.0772766,2
425.0044222,17.17964727,292.2035238,50,12.54,0.06049525113,0.005579217815,21.01073965,2
420.590329,18.4800701,328.3027026,50,12.54,0.08894512475,0.006701737914,20.61376325,2
278.3961707,13.25072913,169.5770236,50,12.54,0.1105020115,0.003247806751,17.1523395,2
376.6050831,18.29872577,249.2006163,50,12.54,0.04939919202,0.004529657783,20.41816665,2
322.8347756,17.00443887,194.4855299,50,12.54,0.0008782700494,0.0003666712417,20.98726613,2
8661.218977,6.416078821,4974.298021,50,12.54,0.0003861752526,5.68E-05,24.51000354,2
304.0420052,12.2396425,165.4738931,50,12.54,0.03454517652,0.0008741700115,17.09575214,2
396.0566003,17.71257742,265.5485375,50,12.54,0.06741196545,0.006078734936,19.87505717,2
443.6618733,20.00820089,369.5042666,50,12.54,0.07167929565,0.004587221698,21.94488747,2
5326.601628,20.85625923,3352.56047,50,12.54,0.003516388652,6.51E-05,32.25303062,2
187.0981156,11.00188557,74.36237863,50,12.54,0.119147835,0.01714734064,11.85728683,2
113.7077163,14.6751638,75.77414169,50,12.54,0.186487096,0.003750158593,16.17125651,2
541.2320088,21.76843639,370.7976424,50,12.54,0.0446437775,0.01658194917,27.14737068,2
173.41544,11.78081809,73.70190326,50,12.54,0.1316688944,0.01481377256,12.5127897,2
438.575102,19.95236823,368.8420035,50,12.54,0.07577800466,0.004832833181,21.91873994,2
825.6670859,30.04226055,888.6796736,50,12.54,0.003668028133,0.0002386709633,35.69587971,2
113.2741133,14.38114532,78.88164381,50,12.54,0.1869972173,0.003120209185,16.69593596,2
601.1849277,23.47288504,506.6873659,50,12.54,0.001286697307,0.0002784596492,25.05105104,2
321.9865493,15.12126987,187.535412,50,12.54,0.0009259514093,0.0003771603453,20.40044292,2
617.2488439,16.93934952,413.7752594,50,12.54,0.07096451609,0.0103425877,19.71926148,2
7992.809827,10.29331187,4923.589328,50,12.54,0.0003629387224,4.70E-05,24.43147508,2
713.3214597,20.80335703,578.6359462,50,12.54,0.07486688035,0.01073882038,22.86241808,2
385.9481111,18.01718472,257.0529131,50,12.54,0.05805115712,0.00527371652,20.1572982,2
8332.236529,6.722301341,4752.932681,50,12.54,0.0003983678253,9.01E-05,24.96680441,2
105.4845133,9.650135424,57.08624125,50,12.54,0.2174173571,0.01182207202,12.0291046,2
158.325361,12.19440043,77.34630226,50,12.54,0.1456362815,0.01146301787,13.94006038,2
368.25377,14.84544433,230.0750263,50,12.54,0.04328280962,0.004016056668,19.46632144,2
106.5244273,10.2950524,58.11863172,50,12.54,0.2138703428,0.01114453431,12.31129193,2
388.259749,17.94752627,258.9957165,50,12.54,0.06019181322,0.005457810407,20.09275452,2
613.7765894,19.21752987,417.1650734,44.70432238,12.54,0.06689349306,0.009872086163,21.43957177,2
540.9433093,21.65290556,371.8534623,50,12.54,0.04326883173,0.01606565218,27.04280635,2
437.2797901,18.2674398,306.5679261,50,12.54,0.0004770685159,0.000436928777,23.88289595,2
136.8202074,13.81663173,72.40162118,50,12.54,0.1651741951,0.008489632671,14.34106894,2
92.55031081,10.4167591,49.97697764,50,12.54,0.2210098874,0.01272233994,12.45802424,2
536.346238,24.96737681,416.7931608,33.49909854,12.54,0.0004626615134,0.0004192270469,28.43400316,2
639.3840313,16.69774602,415.7374958,50,12.54,0.08921720374,0.01301790731,18.63502135,2
118.9360527,10.23038811,60.17969403,50,12.54,0.190927143,0.01069265767,11.65166359,2
920.6700465,32.85219132,1045.998498,50,12.54,0.0288878,0.003510241002,35.23496877,2
419.1099809,17.02187315,284.9509155,50,12.54,0.08836450984,0.007881747208,19.25418774,2
548.8394211,18.77924911,434.4601998,50,12.54,0.0008496386538,5.47E-05,24.39882157,2
125.1878882,12.88148966,68.01309988,50,12.54,0.1717278376,0.006973110506,13.30793198,2
532.1753536,20.63847176,383.7970985,50,12.54,0.0003729039568,0.0002819060387,22.56430912,2
457.6455836,18.47863211,318.2937362,50,12.54,0.01059659439,0.00432704838,25.38499204,2
119.7335688,13.9768243,69.80886469,50,12.54,0.1787718889,0.005783440337,14.3883641,2
564.0040199,21.21971374,423.1005483,50,12.54,0.0003615585419,0.0003379578322,24.81211947,2
106.2175765,10.09222602,59.57901272,50,12.54,0.214433638,0.01088925412,12.54847501,2
452.890718,18.2498726,315.8012869,50,12.54,0.008157466457,0.003440561751,25.2453947,2
534.2508562,23.18456929,396.5434319,41.90983746,12.54,0.0003747876615,0.0003868336222,25.23829869,2
179.8743979,11.30127959,75.11152561,50,12.54,0.125798052,0.01572022865,12.38019013,2
196.629434,11.34503961,87.30154855,50,12.54,0.1301167606,0.01563122136,12.26357184,2
532.5263306,21.33078928,383.4996031,48.71269988,12.54,0.000344652235,0.000324088317,22.85162779,2
437.513927,17.86989474,307.2492769,50,12.54,0.0004229216464,0.000530133514,24.3706813,2
108.0884789,11.25676695,60.83411205,50,12.54,0.2082171541,0.009825627672,12.94681091,2
276.202289,13.27293556,169.0890406,50,12.54,0.1161482503,0.003395143379,17.02185299,2
293.4220729,14.46280028,165.7017762,50,12.54,0.05790816835,0.001197553944,16.10833479,2
641.150999,16.92891144,422.6572955,50,12.54,0.08541790387,0.01247927155,19.27808093,2
186.361093,11.03243219,74.43881272,50,12.54,0.1198263444,0.01700173502,11.91063769,2
611.3589898,22.0128152,476.504301,50,12.54,0.01578188355,0.006048155898,29.72600151,2
455.5591856,19.25088144,378.2577085,50,12.54,0.0621296092,0.003930811426,22.43388226,2
372.9503986,18.40885534,246.1290568,50,12.54,0.04601482862,0.004238606544,20.52020978,2
639.9892118,18.93386858,463.4799014,50,12.54,0.05028591751,0.007486128826,23.89544023,2
113.2485724,14.06265186,82.02106129,50,12.54,0.1871343623,0.002557683,17.20303413,2
419.5537017,17.50379444,299.2579621,50,12.54,0.08877813532,0.007509029462,19.69073899,2
322.8549639,19.78908092,203.9359322,50,12.54,0.003457646367,0.0007361867531,21.77156733,2
420.5178304,18.41179228,326.2713997,50,12.54,0.08893344601,0.006758197488,20.54920967,2
536.3258161,24.93504215,416.7359862,33.57645418,12.54,0.0004634378218,0.0004175147168,28.41227912,2
107.8821212,11.09606798,65.23927469,50,12.54,0.207658596,0.008771132273,13.72779394,2
309.2483597,12.41834772,169.6518914,50,12.54,0.02421099759,0.0007250763982,17.89252699,2
505.834404,20.01445214,360.6090523,50,12.54,0.0003490838458,0.0003959195686,23.06974418,2
639.2611018,20.19040631,489.0640617,50,12.54,0.02826815678,0.004356848841,26.78921092,2
115.2030545,10.06076425,58.19470361,50,12.54,0.1895940707,0.01128085891,12.10408946,2
771.427192,29.62487225,816.7836259,50,12.54,0.003625566079,0.0001951573956,31.5933632,2
575.1132278,22.86242298,418.2841002,37.27334764,12.54,0.03330426936,0.005134133165,25.47087557,2
116.4491733,13.27852218,76.88446876,50,12.54,0.1792129067,0.004344180378,16.06868588,2
109.6268913,12.14829169,71.172342,50,12.54,0.20055702,0.006550924173,14.96395202,2
537.1629868,26.31496608,418.5699721,30.42214283,12.54,0.000425676031,0.0004927888599,29.26856489,2
429.1637839,19.46821987,336.6840652,50,12.54,0.04605574741,0.003004206902,22.30385075,2
272.269014,11.47066785,144.1739547,50,12.54,0.1018718541,0.002062788316,12.91026126,2
225.2501116,13.15586197,111.8811558,50,12.54,0.1347029825,0.01981836338,13.99138216,2
123.7312426,10.52686043,61.78992348,50,12.54,0.1811476666,0.0100998067,11.63500784,2
69.82316057,12.3245734,39.89860704,50,12.54,0.2241116919,0.01328584497,13.83959282,2
129.4419259,10.9693905,62.63801395,50,12.54,0.1564193378,0.009578998952,12.25777533,2
690.0785745,24.06198491,622.8617252,50,12.54,0.001313033584,0.0003540860479,31.89887931,2
437.4990221,17.89520199,307.2059029,50,12.54,0.000426368572,0.0005242002107,24.33962946,2
484.8837905,19.24720909,344.3811146,50,12.54,0.0003571366084,0.0004624327823,23.60193589,2
121.8093519,12.8259723,74.83558241,50,12.54,0.1759950592,0.005205061655,14.82229032,2
117.2964834,14.10024132,69.23607771,50,12.54,0.1785234794,0.005832464738,14.79933074,2
116.1229568,13.94352019,81.72296875,50,12.54,0.1844881792,0.003125544124,16.99496605,2
321.4845404,12.84288785,179.618909,50,12.54,0.001462200021,0.0004309535217,19.68088106,2
590.842708,23.96524199,473.4716213,40.60110972,12.54,0.0004205791988,0.0004444424502,29.96439067,2
288.8860919,13.66260575,159.8823824,50,12.54,0.06634301951,0.001322652567,15.25528848,2
419.3801975,17.34039144,294.3966324,50,12.54,0.08875018566,0.007644148949,19.53624888,2
269.7556799,12.15821241,141.9480374,50,12.54,0.1058416075,0.006740401208,13.4443817,2
126.6704033,11.07662896,61.86220158,50,12.54,0.1558295916,0.009687281719,12.71864284,2
260.7408216,13.6592989,141.3055432,50,12.54,0.1290919472,0.01507142194,14.70223658,2
810.3445914,26.44128133,797.3255408,50,12.54,0.05335222025,0.007356403265,28.65181666,2
119.0103738,12.7113359,73.21870839,50,12.54,0.1733343893,0.005666960644,15.24449331,2
253.3992164,14.82541448,141.2110206,50,12.54,0.1485530258,0.02136285633,15.68819895,2
114.4107645,13.85923547,80.79186495,50,12.54,0.1854908548,0.002955603909,16.80888276,2
640.4159659,18.19739662,448.4847158,50,12.54,0.06319079327,0.009320237657,22.19936625,2
422.4229435,17.4266405,288.7193992,50,12.54,0.07187648297,0.006443064141,19.91424934,2
121.3037497,10.47460297,59.80511174,50,12.54,0.1717923626,0.01060249307,12.34618054,2
76.93686994,11.72741818,43.05318642,50,12.54,0.2231408119,0.01310946514,13.40715508,2
602.923567,22.08560323,462.4587478,50,12.54,0.02058641825,0.007814597706,29.49964849,2
427.8014337,19.52529129,342.3565525,50,12.54,0.0542085375,0.003501747381,22.21486842,2
607.8971472,21.26518848,539.1311549,50,12.54,0.001625586042,5.71E-05,26.49770911,2
106.5778253,9.475674579,55.91789108,50,12.54,0.2147623192,0.01223993991,11.76181846,2
125.7125369,10.77367164,60.96890482,50,12.54,0.1589276085,0.01011225867,12.52113242,2
534.3549599,19.01640179,395.9480977,50,12.54,0.01189149492,0.004283351534,24.65656674,2
567.1048271,21.24308519,427.202185,50,12.54,0.0003637628406,0.0003404676825,25.04729469,2
574.5907841,22.91167508,418.2992212,37.17293563,12.54,0.03285039062,0.00507011096,25.52534909,2
142.801774,10.89779146,64.64864239,50,12.54,0.1451127877,0.0118331862,12.37576635,2
609.1049381,17.90746697,405.933132,50,12.54,0.06410942503,0.009428596147,19.69861392,2
298.2485267,17.8543812,191.1651978,50,12.54,0.06483264313,0.002032600811,19.69536398,2
533.7030579,18.75552583,398.3322063,50,12.54,0.008786779874,0.003117520082,24.42045384,2
314.4927313,19.1927947,196.3131514,50,12.54,0.02085180894,0.003264671611,21.0385581,2
259.8833442,13.80207959,141.2444303,50,12.54,0.1313034783,0.01586385387,14.82188151,2
120.0988685,13.1963157,67.03161671,50,12.54,0.1717390163,0.006984883568,14.1772976,2
268.7994507,12.31743652,141.8798864,50,12.54,0.1083078308,0.007624093996,13.5778056,2
3874.709297,19.82710035,2184.039822,50,12.54,0.0002049342356,5.90E-05,24.86692427,2
433.6821786,18.09646562,322.9215812,50,12.54,0.02312400728,0.001899072584,24.0399194,2
120.9804423,12.94173517,75.50290161,50,12.54,0.1770589319,0.004953040978,15.04486057,2
423.1675939,19.71941161,361.6507094,50,12.54,0.08193909075,0.005194060394,21.91220771,2
114.2824301,15.06486699,71.65534119,50,12.54,0.1858109619,0.004585117298,15.47582659,2
4045.094707,26.12934712,2732.423337,50,12.54,0.004561782915,6.77E-05,34.89009988,2
3775.11314,22.69913962,1896.538843,50,12.54,0.001494732796,6.63E-05,27.39246634,2
255.1237426,14.5946127,140.9052107,50,12.54,0.1435790295,0.02026240773,15.4859949,2
51.79711433,5.13217372,2.438618463,45.74772263,13.35870924,0.07149913018,0.04222955943,6.330106432,3
51.32917753,73.8480425,185.4154237,30.83,12.96,0.001285409047,0.0006152848604,74.38985832,3
132.6894444,63.05438194,516.4173827,42.91893409,12.71690565,0.008588180738,0.01576112221,75.62308986,3
1107.856861,4.470396889,270.6559001,16.0517265,13.1,0.1029038531,0.1048944659,44.73626131,3
1138.586323,3.013279932,125.0514478,21.03150032,13.1,0.09825784229,0.1227121971,26.16965289,3
88.85078664,14.58625202,156.7585332,40,13.1,0.02702870503,0.02319312996,54.34895441,3
2.2006191,0.5805316495,0.2361723309,15,13.1,2.918026211,0.02344471735,5.119324914,3
3480.059217,2.194132307,327.4919033,37.03673912,13.07648206,0.01689909046,0.02340794777,11.24884308,3
3182.90686,6.890799943,511.5764347,25.65429119,12.97773864,0.006981558505,0.01224953042,24.53945849,3
620.9696874,3.957491141,241.6131366,21.62665165,13.1,0.02955028372,0.03616189254,15.87977227,3
130.293859,5.645792977,91.99836763,24.90832751,12.9989439,0.08902237564,0.07582970052,25.3209604,3
1096.436699,6.500510497,752.4172345,21.35674516,13.1,0.03851953536,0.03337133575,60.39702373,3
295.8433004,5.17,4.583649705,45.79,13.38,0.1760645525,0.02636214857,6.408103542,3
30.92279136,1.202858588,2.385831817,32.55518075,12.86487001,0.01583970535,0.09519605141,3.508539407,3
620.0010989,4.244917808,202.258331,23.59532745,13.1,0.04212769413,0.07843497134,16.60162007,3
469.3166135,9.027247546,253.1805283,25,13.1,0.03199889312,0.02482283821,36.6964658,3
9.653963259,1.09826395,1.982922201,42.79808496,13.4,0.006362428843,0.08995927828,7.563755932,3
1074.927124,0.9818674336,71.06076785,30.9890151,13.1,0.08163309066,0.1439928258,10.89852538,3
43.79048014,2.567479597,4.004055682,24.99152356,12.01182597,0.03506134862,0.06307102013,6.267306696,3
3194.127155,7.003055233,511.4642724,25.10449565,12.97934435,0.004861443806,0.007082798711,24.21954743,3
51.71245707,4.783207928,3.770275647,45.47342023,13.22057134,0.05832738229,0.03848675021,6.003741282,3
224.3846235,4.166025686,3.890179759,45.79,13.38,0.1136490211,0.0335838745,5.306623856,3
30.60892042,11.14794688,60.57935814,16.91678724,12.84248495,0.09335144087,0.06192769164,59.85935448,3
140.5487789,2.301720729,124.796003,30,13.1,0.135336049,0.1052488862,25.0477565,3
4.907097878,0.7451543782,1.483229512,35.28680577,13.3120572,0.007436694762,0.05955222828,7.117657954,3
95.34270993,13.98004011,143.0643181,40,13.1,0.0300207146,0.01590024656,45.55852676,3
281.2932035,5.046485987,4.584050772,45.79,13.38,0.169318131,0.02673626594,6.306114001,3
579.0573176,6.566274761,493.7757196,26.11066978,13.1,0.01937515752,0.02100106062,66.44174404,3
653.2794557,1.524007717,47.90196184,28.58465729,13.1,0.05531423843,0.02255276779,6.531019065,3
4014.796582,1.417254403,104.2585887,38.8413094,13.1,0.02056491674,0.017172203,9.203400632,3
92.69789612,15.47156939,125.7458652,37.26206852,13.1,0.02887315542,0.0145089675,45.528483,3
149.2221277,9.176294042,152.1261666,25.60181327,12.87390317,0.1062135007,0.03550217945,38.87559273,3
315.4757868,3.082401838,45.86608534,28.53386006,13.53389345,0.06267346544,0.008697244473,8.630096386,3
956.8561439,0.4289399297,54.40873292,34.68220825,13.1,0.07513874249,0.07027169688,7.57923149,3
620.0750165,4.222982905,205.2616843,23.44508839,13.1,0.04116785183,0.07520891063,16.54653241,3
526.4123738,10.54068469,335.8074074,18.87941273,14.33491452,0.02072547891,0.01099214479,41.56084086,3
90.20627644,15.09383969,160.6163417,40,13.1,0.02651485153,0.02131888202,53.36197838,3
7333.89961,7.835725575,3631.309425,27.89606034,13.42515431,0.02807349527,0.01659269,58.92862836,3
530.1925568,55.64683484,516.5179259,46.6073593,13.12142958,0.2613361554,0.08162987279,66.76286954,3
3184.133174,5.122752238,511.3606379,33.91568048,12.95361075,0.03450880943,0.08631989753,26.60565771,3
35.81617204,2.421857986,3.990191097,24,11.9,0.0361964024,0.05525552167,7.046182589,3
104.4674184,12.42846984,129.8808221,33.37595458,13.02544364,0.04793680647,0.01723637426,42.79305632,3
324.5692965,4.423649352,19.62769494,39.6206464,13.43501944,0.1023670079,0.02071638909,7.227448592,3
92.25700424,15.8617718,166.452841,40,13.1,0.02573743981,0.01848332224,51.86877705,3
38.92658972,1.592712285,1.778286261,39.24448864,13.39541934,0.01972292836,0.08489073356,2.618443605,3
223.2776641,4.159875912,3.914179254,45.79,13.38,0.1075782097,0.0334788052,5.31687348,3
610.2896505,3.433420927,108.8648668,25,13.1,0.04146150641,0.05775533581,11.58036749,3
447.9029353,31.00796164,257.0310761,31.44917963,13.1,0.02087579579,0.03929640554,44.17993518,3
3096.48505,3.229642977,538.9637614,29.86985407,12.93127096,0.06436933141,0.1678601521,34.7066885,3
27.12677007,0.6183415426,1.473457278,37.3,13.4,0.006665433805,0.1259012736,1.624424474,3
21.45819058,0.9572287127,2.045694016,43.7,13.4,0.001484864021,0.07493165441,2.174099292,3
2508.450888,6.182270282,416.2743803,37.30273123,12.78907688,0.004738222795,0.01136480749,12.30497933,3
298.4443934,4.820788825,210.9566476,26.28711962,13.44967845,0.07864090346,0.01833277615,33.16720258,3
3180.772811,5.249997419,511.565062,33.29326977,12.95542853,0.0324202415,0.08075984526,26.09667699,3
1044.678808,4.60225763,158.8430554,15.46216763,13.1,0.09645198913,0.09234320677,32.85412428,3
3159.897726,3.484957534,509.8185073,42,12.93,0.06313918658,0.1598510547,33.366242,3
1242.260752,6.172694411,729.5272758,22.94808538,13.1,0.04617909891,0.06074432047,48.48849437,3
101.600295,13.13388807,104.2852542,27.55551139,13.1,0.04148485474,0.01289485043,29.63977701,3
23.26282095,21.11022318,16.10824932,30,13.1,0.0324169445,0.00103327368,30.65355485,4
67.94610546,22.597588,43.45365182,30,13.1,0.0192874684,0.004927613628,34.72798658,4
617.4236587,10.53165456,101.4935017,30,13.1,0.02428403236,0.002400786072,26.52601604,4
107.9528446,10.20423164,52.02607915,30,13.1,0.0205427885,0.003418491134,30.71536557,4
280.0754274,13.23227615,166.5004991,30,13.1,0.017555877,0.00333456331,44.42941966,4
119.1368539,14.09609745,54.91823027,30,13.1,0.02802628577,0.005308854519,33.10189166,4
6.690697083,0.9253546394,0.2891048692,30,13.1,0.07461275381,0.005866800305,3.29380516,4
29.52068652,33.52710982,31.68242314,30,13.1,0.01453045691,0.002519192585,57.25479403,4
27.31335557,10.12314802,21.14727548,30,13.1,0.02348988774,0.001937199053,31.29795808,4
73.95249424,19.11706578,36.98028749,30,13.1,0.02076933716,0.004117597571,30.13471855,4
5.456874131,0.5665260229,0.3355460428,30,13.1,0.03714444126,0.00484921738,4.216590477,4
2.885705747,1.201661207,0.2525663951,30,13.1,0.0401944616,0.003424391779,8.006423851,4
76.58549143,8.305272809,46.38872837,30,13.1,0.03758114374,0.005969096305,36.7431881,4
10.98888072,3.475799402,6.67718085,27.36107463,13.1,0.01127797412,0.01354071056,30.03277174,4
11.62544581,5.318873403,9.026091121,29.40202877,13.1,0.02088928383,0.005375101031,34.74687642,4
193.0832439,9.056425021,67.06037631,30,13.1,0.02063881967,0.004637719636,28.57892459,4
1.32423439,1.154902806,0.09986646448,30,13.1,0.02465207355,0.001402407608,8.016543321,4
32.10427454,2.082595083,28.99370652,30,13.1,0.01873963202,0.001839829588,47.63618726,4
